spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
FADS101,u,18,ADS,6.697327169455356,87.9720416853429,-568.6846,196.48401,62.229797,27.58221,-25.15966,-6.191592,-12.24897,-4.872648,-4.3909554,-8.933334,-2.4268484,-7.2125835,-24.809044,315.45718,315.45718,-84.4509,-43.69473,-16.886902,6.455345,0.6594722,3.9290073,-2.0303433,0.9820535,0.8603754,-11.191098,-11.191097
FADS101,u,18,ADS,6.697327169455356,87.9720416853429,-579.41833,200.12714,83.84272,31.944584,-22.054554,-15.551184,-18.881405,-17.030209,3.2465353,0.8283527,3.4418836,-4.4697647,-35.415543,331.63052,331.63052,-84.09128,-52.94864,-23.747885,1.5865746,-0.73951244,11.063971,8.92928,0.09767413,-2.6490588,-19.428713,-19.428713
FADS101,u,18,ADS,6.697327169455356,87.9720416853429,-580.0013,214.95221,74.9185,28.322857,-18.49255,-22.229828,-20.630764,-12.2647,6.6722193,-1.5554023,-2.1009042,0.7968932,-33.4663,327.4599,327.4599,-93.314674,-46.70553,-25.276342,-1.069107,4.982564,13.651492,5.354649,-4.386562,1.1761477,-15.682698,-15.682698
FADS101,u,18,ADS,6.697327169455356,87.9720416853429,-528.803,211.13004,53.43879,25.247345,-24.401928,-21.91397,-16.534288,-2.2353015,3.2087183,-2.3495088,-6.792313,1.152057,-23.088154,291.12088,291.12088,-92.941345,-38.92036,-23.580658,3.9338198,9.8393345,9.871504,-0.057103634,-5.000516,1.750783,-8.147921,-8.147921
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-397.22836,155.55048,39.589542,13.838947,4.684261,-2.4806356,0.4701389,-4.983101,-5.5510917,-3.2465174,-6.6295085,-7.9647293,-12.5563545,218.40895,218.40895,-70.85577,-17.45264,-8.159792,-2.107061,-1.2512326,-3.0106153,0.86829174,-0.5392084,-2.359106,-2.963423,-2.963423
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-436.98434,166.2694,58.79354,4.5217943,-12.426266,-18.596231,0.6568986,1.3578385,-17.980839,-2.8074632,-18.850513,-5.2866364,-28.426605,247.88895,247.88895,-80.8738,-35.609905,-11.559013,6.541582,9.977035,-9.318869,-2.082651,-0.43483734,-1.2395866,-4.788046,-4.788046
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-451.92133,165.52872,65.83449,4.898547,-16.018196,-23.453247,-2.7484617,9.696991,-16.011671,-5.859163,-23.472088,-12.779705,-28.375069,258.8779,258.8779,-80.31509,-40.926342,-14.175898,6.634867,16.575119,-6.6316047,-7.778077,-3.7302084,-3.4602711,-2.4514904,-2.4514904
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-477.58557,168.24707,76.308304,13.116395,-22.176445,-21.50933,-14.688286,2.7233992,-19.389626,-7.243902,-18.340115,-7.7400875,-21.289742,276.94693,276.94693,-77.56534,-49.242374,-17.312862,3.7440796,12.116365,-2.3506699,-4.9836507,0.5247555,-0.24809265,-1.4748135,-1.4748135
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-503.22546,178.54149,84.21831,22.980114,-26.053028,-18.359297,-16.925343,-12.042,-21.606928,-4.882476,-2.8608537,-2.007827,-24.454735,293.7219,293.7219,-77.780685,-55.13567,-20.669706,4.563843,3.1586485,-2.3407927,3.579762,9.373037,1.4373244,-10.796941,-10.796941
FADS101,u,18,ADS,6.922141504394846,97.10121582250065,-536.7073,189.15799,86.851715,22.0883,-12.244304,-32.81909,-10.45817,-13.642883,-18.982975,-0.16074657,-11.127285,0.1172955,-17.795834,311.7795,311.7795,-83.53484,-49.548008,-27.453697,0.8930669,9.588104,-4.2624025,6.7410684,3.927845,0.13902104,-3.3342743,-3.3342743
