spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
AN,i,22,IDS,51.50479343385478,79.29148341615644,-294.31387,84.0383,-8.74717,59.5958,-22.261213,-35.161835,-8.681122,-4.7386165,-24.354225,-15.279305,13.949122,7.673208,3.985523
AN,a,22,IDS,54.31813029410437,75.68732507905906,-284.03378,149.26749,3.9734032,16.823872,-12.023453,-26.964176,-16.665451,-7.2458096,-7.9068947,-4.0225005,-34.72195,-4.89057,-10.497082
AN,a,22,IDS,58.11459480615892,95.51019593309462,-304.58487,163.2927,-13.463062,-27.902878,-56.589577,11.118195,8.853768,-15.177585,-17.988556,-0.81491673,-1.4986849,9.737112,-2.073979
AN,a,22,IDS,58.33858375116742,77.48940424760775,-320.5481,142.30061,-3.0041108,26.931458,-1.0997843,21.116848,-0.21777558,-28.335985,-20.22971,4.8466873,-4.2983704,1.4201548,-4.313076
AN,a,22,IDS,62.68171372682238,82.89564175324671,-344.6074,165.94608,-10.297248,18.411554,-13.684325,-12.735516,-37.160545,-31.589283,16.43652,-11.499413,-23.55108,22.677568,-13.272825
AN,i,22,IDS,71.33325991503227,73.88524591051748,-295.38217,90.61113,42.529488,34.092815,-33.709404,-9.863136,-33.91578,-7.912817,-27.632175,-17.281305,-5.437871,4.3061876,-2.3280983
AN,a,22,IDS,72.8438812126739,79.29148341614223,-380.6786,174.51859,-29.100113,8.503127,6.651714,20.851265,7.2126083,3.5969892,14.875228,3.2759764,2.862955,12.675407,-7.0104847
AN,a,22,IDS,77.10536547904537,54.06237505647482,-294.20947,148.54007,8.596764,28.004509,-5.3240023,-17.80514,-33.553337,-17.639626,1.182675,1.6519569,-11.294721,7.51103,5.707795
AN,a,22,IDS,89.89580781748475,91.90603759599014,-348.66168,141.87183,22.585636,68.30426,-5.428829,-17.475891,-17.109367,-3.5648663,-20.6371,-4.166607,-1.3260381,9.504548,-14.55824
AN,i,22,IDS,91.32593443192116,52.26029588791903,-219.4342,114.49878,-3.471025,55.05745,-12.614935,-9.308277,-30.750689,12.2837925,-26.095512,-19.033785,13.41037,-3.509718,13.176821
AN,i,22,IDS,93.78040755113554,108.12475011293543,-306.53427,129.12198,25.711912,47.80243,-7.0017576,-16.902939,-3.8395896,-19.21178,-24.122292,-14.342539,-10.005728,-3.1088853,-11.767237
AN,a,22,IDS,95.69080384155048,73.88524591050327,-348.58203,153.85838,-18.32069,29.318184,6.51157,-25.852938,-27.594042,-9.509809,-0.7655449,-9.352751,-8.31332,14.037197,-13.945738
AN,a,22,IDS,96.84297804231352,61.27069173068378,-253.59715,135.98163,26.179264,15.681137,-10.334777,5.3172092,-19.260853,-5.9913855,-4.524803,12.104082,-15.663546,-12.592516,-12.008915
AN,a,22,IDS,97.52055980968792,104.52059177583806,-275.00775,173.5954,-41.472057,-22.362497,10.787262,17.454033,1.5749326,-0.13358039,-23.059353,-2.545,-13.927222,-0.8201591,-11.011732
AN,a,22,IDS,98.81487943339285,180.20791685489712,-256.35934,184.49805,-35.72415,31.8354,-2.4329646,-25.482876,-26.21872,2.8776479,-4.5369816,-17.653152,-20.307901,-3.4155257,-15.887434
AN,u,22,IDS,99.03022789403444,73.88524591050327,-335.06265,138.24017,-5.4592295,5.380487,3.0489948,-1.6544931,-12.742289,4.749405,-5.2032003,-4.5474844,-8.705076,-4.1053686,-10.612239
AN,i,22,IDS,99.4190081765736,135.15593764115863,-331.9004,122.77154,57.380592,33.21748,-23.154388,11.22456,-3.388518,1.130184,-26.52433,-17.316082,-8.078591,-22.115593,3.878344
AN,u,22,IDS,108.96611996028123,77.48940424760065,-376.3792,118.00136,4.9643383,15.897127,-4.9619684,6.644113,-65.57044,9.762937,-15.1171,4.441064,-24.3566,0.617724,11.969215
AN,a,22,IDS,113.5409315930465,136.95801680972863,-358.2533,142.06863,-2.1646297,63.900116,-7.2831106,-3.8910592,-15.850634,-3.7968254,6.3638926,8.141652,-17.644175,10.876662,1.0369103
AN,a,22,IDS,114.49421045461858,106.32267094439385,-364.79425,142.57431,-46.609108,17.011345,9.051385,5.379287,20.12153,11.721949,3.5987701,-10.454644,-10.044941,2.5062618,16.361828
AN,a,22,IDS,115.30864589138108,142.3642543153676,-246.8451,142.49586,-58.91723,-2.0675836,1.6040553,-5.4007034,0.07982564,11.316989,-4.915783,4.618076,-28.911566,4.8682714,-6.997412
AN,a,22,IDS,116.24250294869547,102.71851260728226,-366.0004,90.45038,25.04543,7.525975,4.9440637,1.9679339,-23.188095,9.319297,1.5501597,11.899106,-10.178943,14.703926,0.40818784
