,file_name,spkid,AgeMonth,Parent,Register,time_start,time_end,IPA
253,F_ADS_104_12.wav,FADS104,12,F,ADS,5.337117184978388,5.444188051832682,o
254,F_ADS_104_12.wav,FADS104,12,F,ADS,6.21,6.31,i
255,F_ADS_104_12.wav,FADS104,12,F,ADS,6.701197187364306,6.923211778929826,uu
256,F_ADS_104_12.wav,FADS104,12,F,ADS,7.236316367571831,7.39,y
257,F_ADS_104_12.wav,FADS104,12,F,ADS,7.57,7.72,u
258,F_ADS_104_12.wav,FADS104,12,F,ADS,8.155965025574416,8.26,u
259,F_ADS_104_12.wav,FADS104,12,F,ADS,8.475603054565909,8.68,u
260,F_ADS_104_12.wav,FADS104,12,F,ADS,9.05,9.14,i
261,F_ADS_104_12.wav,FADS104,12,F,ADS,10.97,11.09,uu
262,F_ADS_104_12.wav,FADS104,12,F,ADS,11.81,11.93,æ
263,F_ADS_104_12.wav,FADS104,12,F,ADS,13.45030524389141,13.56,æ
264,F_ADS_104_12.wav,FADS104,12,F,ADS,14.46188229491287,14.53,uu
265,F_ADS_104_12.wav,FADS104,12,F,ADS,14.72,14.83,æ
266,F_ADS_104_12.wav,FADS104,12,F,ADS,15.21,15.34,u
267,F_ADS_104_12.wav,FADS104,12,F,ADS,16.60550815888575,16.740921314025,e
268,F_ADS_104_12.wav,FADS104,12,F,ADS,16.8243736073085,16.96293590559052,æ
269,F_ADS_104_12.wav,FADS104,12,F,ADS,17.63234526077458,17.772482130628,u
270,F_ADS_104_12.wav,FADS104,12,F,ADS,18.66419066159792,18.78,uu
271,F_ADS_104_12.wav,FADS104,12,F,ADS,20.28294909729618,20.38057253472215,uu
272,F_ADS_104_12.wav,FADS104,12,F,ADS,21.79,21.87966353099503,ø
273,F_ADS_104_12.wav,FADS104,12,F,ADS,22.64,22.72,ø
274,F_ADS_104_12.wav,FADS104,12,F,ADS,23.02193002244157,23.15,y
275,F_ADS_104_12.wav,FADS104,12,F,ADS,23.32,23.45,æ
276,F_ADS_104_12.wav,FADS104,12,F,ADS,23.96,24.16,uu
277,F_ADS_104_12.wav,FADS104,12,F,ADS,24.39404988987277,24.49954618515568,u
278,F_ADS_104_12.wav,FADS104,12,F,ADS,25.35,25.54,u
279,F_ADS_104_12.wav,FADS104,12,F,ADS,26.46,26.61,ø
280,F_ADS_104_12.wav,FADS104,12,F,ADS,27.00431810741671,27.12241097527071,ø
281,F_ADS_104_12.wav,FADS104,12,F,ADS,27.3129341354085,27.4,e
282,F_ADS_104_12.wav,FADS104,12,F,ADS,28.26,28.33687260493708,a
283,F_ADS_104_12.wav,FADS104,12,F,ADS,29.44,29.55,e
284,F_ADS_104_12.wav,FADS104,12,F,ADS,30.6,30.7,a
285,F_ADS_104_12.wav,FADS104,12,F,ADS,31.33,31.44730077045991,o
286,F_ADS_104_12.wav,FADS104,12,F,ADS,32.92,33.01,o
287,F_ADS_104_12.wav,FADS104,12,F,ADS,35.86,35.99326790095952,æ
288,F_ADS_104_12.wav,FADS104,12,F,ADS,36.35699393394984,36.45,i
289,F_ADS_104_12.wav,FADS104,12,F,ADS,36.74,36.95280058653103,ø
290,F_ADS_104_12.wav,FADS104,12,F,ADS,38.14908817625118,38.26,i
291,F_ADS_104_12.wav,FADS104,12,F,ADS,39.93,40.1,ø
292,F_ADS_104_12.wav,FADS104,12,F,ADS,41.03988064428451,41.14,e
293,F_ADS_104_12.wav,FADS104,12,F,ADS,41.37841353213264,41.53587068927131,a
294,F_ADS_104_12.wav,FADS104,12,F,ADS,42.20063983333538,42.29983784233274,e
295,F_ADS_104_12.wav,FADS104,12,F,ADS,42.58,42.72,a
296,F_ADS_104_12.wav,FADS104,12,F,ADS,43.96,44.1,a
297,F_ADS_104_12.wav,FADS104,12,F,ADS,45.76,45.86617094464729,æ
298,F_ADS_104_12.wav,FADS104,12,F,ADS,46.17478697263908,46.27,i
299,F_ADS_104_12.wav,FADS104,12,F,ADS,47.92262620375326,48.03,e
300,F_ADS_104_12.wav,FADS104,12,F,ADS,49.04,49.15275004553931,e
301,F_ADS_104_12.wav,FADS104,12,F,ADS,50.19,50.23,i
302,F_ADS_104_12.wav,FADS104,12,F,ADS,50.57254329480222,50.64654815865739,i
303,F_ADS_104_12.wav,FADS104,12,F,ADS,50.91273425781593,51.02925255409854,a
304,F_ADS_104_12.wav,FADS104,12,F,ADS,54.70302461108194,54.84,y
305,F_ADS_104_12.wav,FADS104,12,F,ADS,55.15177750892714,55.28719066406639,ø
306,F_ADS_104_12.wav,FADS104,12,F,ADS,56.11,56.24,i
307,F_ADS_104_12.wav,FADS104,12,F,ADS,57.52,57.66289714763014,i
308,F_ADS_104_12.wav,FADS104,12,F,ADS,57.98,58.19,ø
309,F_ADS_104_12.wav,FADS104,12,F,ADS,58.99,59.11,æ
310,F_ADS_104_12.wav,FADS104,12,F,ADS,59.3,59.39510824006242,a
311,F_ADS_104_12.wav,FADS104,12,F,ADS,59.96,60.04359657340979,a
312,F_ADS_104_12.wav,FADS104,12,F,ADS,61.64,61.70580569779064,o
313,F_ADS_104_12.wav,FADS104,12,F,ADS,61.99,62.12,ø
314,F_ADS_104_12.wav,FADS104,12,F,ADS,63.01300004298049,63.13109291083448,y
315,F_ADS_104_12.wav,FADS104,12,F,ADS,64.73310022768815,64.83859652297106,u
316,F_ADS_104_12.wav,FADS104,12,F,ADS,66.43,66.58,y
317,F_ADS_104_12.wav,FADS104,12,F,ADS,67.38,67.54261821588783,y
318,F_ADS_104_12.wav,FADS104,12,F,ADS,70.35,70.47326063805225,y
319,F_ADS_104_12.wav,FADS104,12,F,ADS,71.22,71.44235833008405,uu
320,F_ADS_104_12.wav,FADS104,12,F,ADS,72.0779314332022,72.21649373148422,o
321,F_ADS_104_12.wav,FADS104,12,F,ADS,72.5,72.66367205775803,u
322,F_ADS_104_12.wav,FADS104,12,F,ADS,72.97900389000627,73.0939476147175,uu
323,F_ADS_104_12.wav,FADS104,12,F,ADS,73.6010090908604,73.73169853128549,uu
324,F_ADS_104_12.wav,FADS104,12,F,ADS,75.35,75.49,o
